QGC WPL 110
1	0	3	16	1	0	0	0	2.909703	101.6554829	26.0	1
3	0	3	16	0	0	0	0	2.9096749	101.6554266	26.0	1
4	0	3	16	0	0	0	0	2.90967155	101.65542117	26.0	1
5	0	3	16	0	0	0	0	2.9096407	101.6553696	26.0	1
6	0	3	16	0	0	0	0	2.9096370900000004	101.65536377000001	28.0	1
7	0	3	16	0	0	0	0	2.9096072	101.6553153	28.0	1
8	0	3	16	1	0	0	0	2.9095711	101.655257	30.0	1
9	0	3	16	1	0	0	0	2.9095028	101.6552576	30.0	1
10	0	3	16	0	0	0	0	2.90950645	101.65526367	30.0	1
11	0	3	16	0	0	0	0	2.9095413	101.6553297	30.0	1
12	0	3	16	0	0	0	0	2.9095778	101.6553904	32.0	1
13	0	3	16	0	0	0	0	2.9096099	101.6554487	32.0	1
14	0	3	16	1	0	0	0	2.9096427	101.6555024	32.0	1
15	0	3	16	1	0	0	0	2.9095798	101.6555279	32.0	1
16	0	3	16	0	0	0	0	2.90955451	101.6554802	32.0	1
17	0	3	16	0	0	0	0	2.9095456	101.6554709	32.0	1
18	0	3	16	0	0	0	0	2.90951302	101.65540933999999	32.0	1
19	0	3	16	0	0	0	0	2.9095175	101.6554179	30.0	1
20	0	3	16	0	0	0	0	2.9094813	101.6553495	26.0	1
21	0	3	16	0	0	0	0	2.9094485	101.6552711	26.0	1
22	0	3	16	1	0	0	0	2.909415	101.6551832	26.0	1
23	0	3	16	1	0	0	0	2.9093327	101.6551819	26.0	1
24	0	3	16	0	0	0	0	2.9093702	101.6552905	26.0	1
25	0	3	16	0	0	0	0	2.9093976	101.6553696	28.0	1
25	0	3	16	1	0	0	0	2.9094325	101.6554494	28.0	1
